date_index,day_of_week,day_of_year,is_weekend,is_holiday,product,category,unit_cost,price,discount_rate,effective_price,competitor_price,price_gap_pct,marketing_spend,visibility_index,units_sold,revenue,profit,margin_pct
343,0,343,0,0,ZetaHub,Accessories,22,56.88,0.031,55.12,69.41,-20.59,8.99,0.512,4,220.47,132.47,60.08
343,0,343,0,0,EtaDesk,Furniture,80,209.54,0.166,174.76,180.14,-2.99,14.47,0.5,2,349.51,189.51,54.22
343,0,343,0,0,ThetaMat,Accessories,15,31.85,0.136,27.52,35.46,-22.4,3.83,0.817,41,1128.25,513.25,45.49
344,1,344,0,0,AlphaWatch,Wearables,40,74.5,0.131,64.74,81.25,-20.32,4.06,0.534,3,194.22,74.22,38.21
344,1,344,0,0,BetaBuds,Audio,25,63.19,0.15,53.71,49.29,8.97,10.48,0.5,3,161.13,86.13,53.46
344,1,344,0,0,GammaBand,Wearables,18,35.79,0.064,33.5,34.87,-3.93,156.8,1.5,99,3316.44,1534.44,46.27
344,1,344,0,0,DeltaDock,Accessories,30,85.32,0.066,79.69,88.51,-9.97,17.71,0.511,2,159.38,99.38,62.35
344,1,344,0,0,EpsilonCam,Imaging,55,105.48,0.15,89.66,106.07,-15.47,52.36,1.121,15,1344.87,519.87,38.66
344,1,344,0,0,ZetaHub,Accessories,22,39.04,0.107,34.86,40.14,-13.15,23.89,0.988,38,1324.78,488.78,36.9
344,1,344,0,0,EtaDesk,Furniture,80,138.76,0.025,135.29,130.47,3.7,30.53,0.648,4,541.16,221.16,40.87
344,1,344,0,0,ThetaMat,Accessories,15,29.07,0.064,27.21,23.09,17.84,62.14,0.91,36,979.54,439.54,44.87
345,2,345,0,0,AlphaWatch,Wearables,40,79.59,0.053,75.37,85.85,-12.21,28.37,0.697,6,452.23,212.23,46.93
345,2,345,0,0,BetaBuds,Audio,25,49.08,0.161,41.18,50.76,-18.88,3.17,0.5,10,411.78,161.78,39.29
345,2,345,0,0,GammaBand,Wearables,18,46.63,0.059,43.88,64.58,-32.06,10.0,0.879,13,570.42,336.42,58.98
345,2,345,0,0,DeltaDock,Accessories,30,72.3,0.038,69.55,83.23,-16.43,60.29,1.235,5,347.76,197.76,56.87
345,2,345,0,0,EpsilonCam,Imaging,55,143.22,0.011,141.64,155.73,-9.04,32.2,0.7,4,566.58,346.58,61.17
345,2,345,0,0,ZetaHub,Accessories,22,49.38,0.048,47.01,54.24,-13.33,20.23,0.616,14,658.14,350.14,53.2
345,2,345,0,0,EtaDesk,Furniture,80,203.03,0.01,201.0,236.27,-14.93,90.96,0.939,6,1206.0,726.0,60.2
345,2,345,0,0,ThetaMat,Accessories,15,32.97,0.074,30.53,34.16,-10.63,5.94,0.5,19,580.07,295.07,50.87
346,3,346,0,0,AlphaWatch,Wearables,40,77.45,0.045,73.96,78.35,-5.6,8.72,0.5,2,147.93,67.93,45.92
346,3,346,0,0,BetaBuds,Audio,25,69.0,0.021,67.55,78.06,-13.46,26.76,0.5,5,337.76,212.76,62.99
346,3,346,0,0,GammaBand,Wearables,18,42.87,0.081,39.4,42.59,-7.5,19.39,0.71,10,393.98,213.98,54.31
346,3,346,0,0,DeltaDock,Accessories,30,81.22,0.103,72.85,70.45,3.41,5.15,0.5,1,72.85,42.85,58.82
346,3,346,0,0,EpsilonCam,Imaging,55,94.84,0.022,92.75,85.57,8.39,71.71,1.077,10,927.54,377.54,40.7
346,3,346,0,0,ZetaHub,Accessories,22,49.13,0.067,45.84,55.0,-16.66,3.05,0.756,13,595.9,309.9,52.01
346,3,346,0,0,EtaDesk,Furniture,80,174.18,0.068,162.34,179.74,-9.68,2.5,0.738,1,162.34,82.34,50.72
346,3,346,0,0,ThetaMat,Accessories,15,38.22,0.1,34.4,43.86,-21.57,97.66,1.186,90,3095.82,1745.82,56.39
347,4,347,0,0,AlphaWatch,Wearables,40,103.8,0.018,101.93,105.3,-3.2,5.25,0.5,1,101.93,61.93,60.76
347,4,347,0,0,BetaBuds,Audio,25,55.79,0.111,49.6,61.06,-18.77,28.6,0.721,21,1041.54,516.54,49.59
347,4,347,0,0,GammaBand,Wearables,18,38.2,0.031,37.02,38.11,-2.87,26.01,0.849,32,1184.51,608.51,51.37
347,4,347,0,0,DeltaDock,Accessories,30,59.46,0.078,54.82,65.32,-16.07,14.21,0.547,3,164.47,74.47,45.28
347,4,347,0,0,EpsilonCam,Imaging,55,141.04,0.044,134.83,151.48,-10.99,57.48,1.075,5,674.17,399.17,59.21
347,4,347,0,0,ZetaHub,Accessories,22,59.71,0.035,57.62,64.38,-10.5,7.93,0.619,5,288.1,178.1,61.82
347,4,347,0,0,EtaDesk,Furniture,80,172.56,0.087,157.55,185.81,-15.21,8.29,0.621,2,315.09,155.09,49.22
347,4,347,0,0,ThetaMat,Accessories,15,36.06,0.128,31.44,33.34,-5.69,44.3,0.674,26,817.55,427.55,52.3
348,5,348,1,0,AlphaWatch,Wearables,40,101.55,0.084,93.02,114.36,-18.66,64.08,1.016,16,1488.32,848.32,57.0
348,5,348,1,0,BetaBuds,Audio,25,55.75,0.158,46.94,54.37,-13.66,38.45,0.813,25,1173.54,548.54,46.74
348,5,348,1,0,GammaBand,Wearables,18,50.56,0.029,49.09,60.92,-19.41,31.27,0.689,14,687.31,435.31,63.34
348,5,348,1,0,DeltaDock,Accessories,30,56.17,0.012,55.5,64.85,-14.42,40.79,0.671,5,277.48,127.48,45.94
348,5,348,1,0,EpsilonCam,Imaging,55,152.93,0.206,121.43,145.57,-16.59,6.15,0.664,2,242.85,132.85,54.71
348,5,348,1,0,ZetaHub,Accessories,22,58.48,0.012,57.78,65.37,-11.61,11.31,0.635,6,346.67,214.67,61.92
348,5,348,1,0,EtaDesk,Furniture,80,224.33,0.099,202.12,266.42,-24.13,74.87,0.969,5,1010.61,610.61,60.42
348,5,348,1,0,ThetaMat,Accessories,15,37.57,0.019,36.86,44.52,-17.21,28.04,0.662,33,1216.25,721.25,59.3
349,6,349,1,0,AlphaWatch,Wearables,40,78.65,0.075,72.75,83.66,-13.04,7.53,0.556,5,363.76,163.76,45.02
349,6,349,1,0,BetaBuds,Audio,25,44.26,0.054,41.87,43.22,-3.12,161.98,1.5,59,2470.33,995.33,40.29
349,6,349,1,0,GammaBand,Wearables,18,34.11,0.058,32.13,38.02,-15.49,27.59,0.523,29,931.82,409.82,43.98
349,6,349,1,0,DeltaDock,Accessories,30,65.18,0.065,60.94,72.56,-16.01,58.48,1.085,4,243.77,123.77,50.77
349,6,349,1,0,EpsilonCam,Imaging,55,123.13,0.173,101.83,113.03,-9.91,6.08,0.595,4,407.31,187.31,45.99
349,6,349,1,0,ZetaHub,Accessories,22,55.14,0.027,53.65,72.55,-26.05,18.41,0.61,11,590.16,348.16,58.99
349,6,349,1,0,EtaDesk,Furniture,80,215.3,0.194,173.53,241.61,-28.18,20.51,0.616,3,520.6,280.6,53.9
349,6,349,1,0,ThetaMat,Accessories,15,39.56,0.027,38.49,38.91,-1.07,20.7,1.003,20,769.84,469.84,61.03
350,0,350,0,1,AlphaWatch,Wearables,40,98.67,0.111,87.72,103.67,-15.39,39.43,0.963,7,614.02,334.02,54.4
350,0,350,0,1,BetaBuds,Audio,25,50.17,0.059,47.21,43.99,7.32,34.25,0.804,11,519.31,244.31,47.05
350,0,350,0,1,GammaBand,Wearables,18,42.57,0.201,34.01,41.7,-18.43,8.87,0.67,22,748.3,352.3,47.08
350,0,350,0,1,DeltaDock,Accessories,30,68.55,0.115,60.67,63.59,-4.6,25.58,0.716,2,121.33,61.33,50.55
350,0,350,0,1,EpsilonCam,Imaging,55,135.83,0.04,130.4,123.05,5.97,63.42,0.897,5,651.98,376.98,57.82
350,0,350,0,1,ZetaHub,Accessories,22,48.18,0.065,45.05,47.22,-4.6,77.72,1.12,39,1756.88,898.88,51.16
350,0,350,0,1,EtaDesk,Furniture,80,184.69,0.088,168.44,187.99,-10.4,4.53,0.5,1,168.44,88.44,52.5
350,0,350,0,1,ThetaMat,Accessories,15,28.12,0.07,26.15,28.56,-8.43,41.31,1.046,101,2641.31,1126.31,42.64
351,1,351,0,1,AlphaWatch,Wearables,40,91.98,0.19,74.5,81.01,-8.03,31.62,0.903,8,596.03,276.03,46.31
351,1,351,0,1,BetaBuds,Audio,25,52.86,0.05,50.22,53.75,-6.57,14.62,0.51,12,602.6,302.6,50.22
351,1,351,0,1,GammaBand,Wearables,18,50.9,0.002,50.8,48.31,5.15,19.45,0.81,10,507.98,327.98,64.57
351,1,351,0,1,DeltaDock,Accessories,30,57.37,0.055,54.21,55.0,-1.43,1.47,0.591,1,54.21,24.21,44.66
351,1,351,0,1,EpsilonCam,Imaging,55,97.81,0.01,96.83,99.15,-2.34,117.53,1.464,16,1549.31,669.31,43.2
351,1,351,0,1,ZetaHub,Accessories,22,59.46,0.205,47.27,68.36,-30.85,23.38,0.586,16,756.33,404.33,53.46
351,1,351,0,1,EtaDesk,Furniture,80,156.99,0.206,124.65,175.84,-29.11,27.27,0.894,6,747.9,267.9,35.82
351,1,351,0,1,ThetaMat,Accessories,15,32.48,0.062,30.47,30.86,-1.28,6.52,0.5,20,609.32,309.32,50.77
352,2,352,0,1,AlphaWatch,Wearables,40,108.27,0.085,99.07,94.71,4.6,9.39,0.774,3,297.2,177.2,59.62
352,2,352,0,1,BetaBuds,Audio,25,53.13,0.003,52.97,46.2,14.65,0.21,0.5,3,158.91,83.91,52.8
352,2,352,0,1,GammaBand,Wearables,18,43.31,0.005,43.09,41.81,3.07,2.58,0.5,7,301.65,175.65,58.23
352,2,352,0,1,DeltaDock,Accessories,30,82.3,0.149,70.04,63.08,11.03,14.13,0.56,1,70.04,40.04,57.17
352,2,352,0,1,EpsilonCam,Imaging,55,121.27,0.111,107.81,129.65,-16.85,22.45,0.908,4,431.24,211.24,48.98
352,2,352,0,1,ZetaHub,Accessories,22,44.08,0.139,37.95,46.82,-18.94,35.62,0.679,26,986.77,414.77,42.03
352,2,352,0,1,EtaDesk,Furniture,80,190.69,0.071,177.15,197.0,-10.08,20.84,0.678,3,531.45,291.45,54.84
352,2,352,0,1,ThetaMat,Accessories,15,30.43,0.097,27.48,27.62,-0.51,11.64,0.69,25,686.96,311.96,45.41
353,3,353,0,1,AlphaWatch,Wearables,40,106.88,0.023,104.42,123.51,-15.45,14.63,0.5,2,208.84,128.84,61.69
353,3,353,0,1,BetaBuds,Audio,25,63.23,0.171,52.42,64.27,-18.44,46.39,0.808,16,838.68,438.68,52.31
353,3,353,0,1,GammaBand,Wearables,18,43.17,0.131,37.51,45.59,-17.71,0.21,0.5,5,187.57,97.57,52.02
353,3,353,0,1,DeltaDock,Accessories,30,69.58,0.182,56.92,68.77,-17.24,31.92,0.875,3,170.75,80.75,47.29
353,3,353,0,1,EpsilonCam,Imaging,55,115.04,0.132,99.85,137.88,-27.58,57.36,1.129,10,998.55,448.55,44.92
353,3,353,0,1,ZetaHub,Accessories,22,44.89,0.061,42.15,50.45,-16.45,5.16,0.59,7,295.06,141.06,47.81
353,3,353,0,1,EtaDesk,Furniture,80,200.04,0.021,195.84,177.52,10.32,90.38,1.326,7,1370.87,810.87,59.15
353,3,353,0,1,ThetaMat,Accessories,15,38.74,0.014,38.2,34.31,11.33,9.35,0.5,10,381.98,231.98,60.73
354,4,354,0,1,AlphaWatch,Wearables,40,107.34,0.009,106.37,100.41,5.94,72.72,1.237,5,531.87,331.87,62.4
354,4,354,0,1,BetaBuds,Audio,25,48.37,0.112,42.95,43.53,-1.33,63.04,1.276,18,773.15,323.15,41.8
354,4,354,0,1,GammaBand,Wearables,18,35.32,0.049,33.59,37.5,-10.43,35.22,0.724,52,1746.64,810.64,46.41
354,4,354,0,1,DeltaDock,Accessories,30,71.32,0.059,67.11,64.33,4.32,65.55,1.11,4,268.45,148.45,55.3
354,4,354,0,1,EpsilonCam,Imaging,55,121.88,0.051,115.66,124.62,-7.19,52.88,1.206,5,578.32,303.32,52.45
354,4,354,0,1,ZetaHub,Accessories,22,42.93,0.116,37.95,47.94,-20.84,27.43,0.606,30,1138.5,478.5,42.03
354,4,354,0,1,EtaDesk,Furniture,80,212.96,0.063,199.54,201.29,-0.87,65.72,0.868,4,798.17,478.17,59.91
354,4,354,0,1,ThetaMat,Accessories,15,30.22,0.116,26.71,26.4,1.19,26.32,0.708,48,1282.3,562.3,43.85
355,5,355,1,1,AlphaWatch,Wearables,40,92.82,0.024,90.59,87.92,3.04,14.88,0.735,3,271.78,151.78,55.85
355,5,355,1,1,BetaBuds,Audio,25,60.87,0.085,55.7,54.82,1.6,8.32,0.585,7,389.87,214.87,55.11
355,5,355,1,1,GammaBand,Wearables,18,44.36,0.134,38.42,43.13,-10.93,20.73,0.653,50,1920.79,1020.79,53.14
355,5,355,1,1,DeltaDock,Accessories,30,82.29,0.055,77.76,79.51,-2.2,46.73,1.13,2,155.53,95.53,61.42
355,5,355,1,1,EpsilonCam,Imaging,55,115.11,0.05,109.35,96.49,13.33,42.92,0.974,3,328.06,163.06,49.7
355,5,355,1,1,ZetaHub,Accessories,22,48.17,0.111,42.82,55.74,-23.17,107.79,1.307,47,2012.69,978.69,48.63
355,5,355,1,1,EtaDesk,Furniture,80,150.92,0.112,134.02,175.61,-23.68,40.29,0.823,11,1474.19,594.19,40.31
355,5,355,1,1,ThetaMat,Accessories,15,33.44,0.008,33.17,33.29,-0.35,111.76,1.404,44,1459.59,799.59,54.78
356,6,356,1,1,AlphaWatch,Wearables,40,74.4,0.019,72.99,76.51,-4.61,40.49,0.882,9,656.88,296.88,45.2
356,6,356,1,1,BetaBuds,Audio,25,61.85,0.103,55.48,76.85,-27.81,70.63,1.287,34,1886.3,1036.3,54.94
356,6,356,1,1,GammaBand,Wearables,18,34.1,0.012,33.69,36.42,-7.49,42.42,0.681,30,1010.72,470.72,46.57
356,6,356,1,1,DeltaDock,Accessories,30,77.46,0.013,76.45,83.64,-8.59,0.1,0.5,1,76.45,46.45,60.76
356,6,356,1,1,EpsilonCam,Imaging,55,146.43,0.186,119.19,131.71,-9.5,28.3,0.755,4,476.78,256.78,53.86
356,6,356,1,1,ZetaHub,Accessories,22,51.9,0.026,50.55,51.35,-1.56,8.6,0.695,8,404.4,228.4,56.48
356,6,356,1,1,EtaDesk,Furniture,80,203.14,0.035,196.03,217.43,-9.84,134.9,1.5,13,2548.39,1508.39,59.19
356,6,356,1,1,ThetaMat,Accessories,15,28.21,0.033,27.28,21.98,24.11,114.57,1.5,141,3846.35,1731.35,45.01
357,0,357,0,1,AlphaWatch,Wearables,40,106.47,0.046,101.57,102.19,-0.6,27.46,0.642,3,304.72,184.72,60.62
357,0,357,0,1,BetaBuds,Audio,25,68.45,0.299,47.98,62.86,-23.67,20.91,0.757,6,287.9,137.9,47.9
357,0,357,0,1,GammaBand,Wearables,18,39.45,0.001,39.41,44.52,-11.48,31.9,0.838,40,1576.42,856.42,54.33
357,0,357,0,1,DeltaDock,Accessories,30,57.62,0.283,41.31,61.7,-33.04,50.23,1.059,11,454.45,124.45,27.38
357,0,357,0,1,EpsilonCam,Imaging,55,148.2,0.093,134.42,145.9,-7.87,23.58,0.5,3,403.25,238.25,59.08
357,0,357,0,1,ZetaHub,Accessories,22,50.6,0.124,44.33,61.3,-27.69,12.64,0.555,11,487.58,245.58,50.37
357,0,357,0,1,EtaDesk,Furniture,80,210.11,0.048,200.02,207.04,-3.39,34.99,0.581,4,800.1,480.1,60.0
357,0,357,0,1,ThetaMat,Accessories,15,37.59,0.105,33.64,37.33,-9.88,18.3,0.689,30,1009.29,559.29,55.41
358,1,358,0,1,AlphaWatch,Wearables,40,95.33,0.019,93.52,105.88,-11.67,14.14,0.916,6,561.11,321.11,57.23
358,1,358,0,1,BetaBuds,Audio,25,67.48,0.02,66.13,81.45,-18.81,35.71,0.658,9,595.17,370.17,62.2
358,1,358,0,1,GammaBand,Wearables,18,36.93,0.09,33.61,34.98,-3.93,30.96,1.02,49,1646.71,764.71,46.44
358,1,358,0,1,DeltaDock,Accessories,30,62.86,0.087,57.39,48.58,18.14,0.5,0.5,1,57.39,27.39,47.73
358,1,358,0,1,EpsilonCam,Imaging,55,140.17,0.195,112.84,127.47,-11.48,110.42,1.228,10,1128.37,578.37,51.26
358,1,358,0,1,ZetaHub,Accessories,22,43.57,0.114,38.6,43.52,-11.3,9.52,0.504,10,386.03,166.03,43.01
358,1,358,0,1,EtaDesk,Furniture,80,154.21,0.083,141.41,142.55,-0.8,117.45,1.471,6,848.46,368.46,43.43
358,1,358,0,1,ThetaMat,Accessories,15,30.25,0.009,29.98,29.07,3.12,11.51,0.632,17,509.62,254.62,49.96
359,2,359,0,1,AlphaWatch,Wearables,40,81.29,0.051,77.14,86.82,-11.14,32.73,0.698,7,540.01,260.01,48.15
359,2,359,0,1,BetaBuds,Audio,25,59.77,0.195,48.11,66.05,-27.15,41.52,0.792,18,866.07,416.07,48.04
359,2,359,0,1,GammaBand,Wearables,18,44.34,0.112,39.37,39.95,-1.44,78.68,1.151,57,2244.31,1218.31,54.28
359,2,359,0,1,DeltaDock,Accessories,30,57.31,0.139,49.34,56.57,-12.77,5.25,0.566,2,98.69,38.69,39.2
359,2,359,0,1,EpsilonCam,Imaging,55,105.81,0.01,104.75,131.32,-20.23,45.82,0.874,6,628.51,298.51,47.49
359,2,359,0,1,ZetaHub,Accessories,22,39.86,0.04,38.27,37.3,2.59,47.31,0.718,17,650.52,276.52,42.51
359,2,359,0,1,EtaDesk,Furniture,80,164.84,0.031,159.73,148.79,7.35,40.96,0.835,6,958.38,478.38,49.92
359,2,359,0,1,ThetaMat,Accessories,15,27.81,0.062,26.09,33.7,-22.59,30.7,0.722,63,1643.4,698.4,42.5
360,3,360,0,1,AlphaWatch,Wearables,40,78.29,0.112,69.52,91.35,-23.9,25.51,0.945,11,764.74,324.74,42.46
360,3,360,0,1,BetaBuds,Audio,25,62.64,0.001,62.58,66.1,-5.33,26.55,0.501,6,375.46,225.46,60.05
360,3,360,0,1,GammaBand,Wearables,18,36.63,0.031,35.49,36.33,-2.3,64.86,0.914,70,2484.61,1224.61,49.29
360,3,360,0,1,DeltaDock,Accessories,30,61.93,0.164,51.77,64.75,-20.04,29.53,0.819,4,207.09,87.09,42.06
360,3,360,0,1,EpsilonCam,Imaging,55,111.82,0.011,110.59,106.68,3.67,20.81,0.72,3,331.77,166.77,50.27
360,3,360,0,1,ZetaHub,Accessories,22,53.21,0.035,51.35,44.4,15.65,15.53,0.55,6,308.09,176.09,57.15
360,3,360,0,1,EtaDesk,Furniture,80,155.6,0.058,146.58,188.14,-22.09,18.81,0.634,4,586.3,266.3,45.42
360,3,360,0,1,ThetaMat,Accessories,15,31.28,0.169,25.99,32.5,-20.02,27.75,0.915,62,1611.61,681.61,42.29
361,4,361,0,1,AlphaWatch,Wearables,40,75.38,0.076,69.65,70.48,-1.18,5.79,0.664,3,208.95,88.95,42.57
361,4,361,0,1,BetaBuds,Audio,25,59.89,0.02,58.69,57.16,2.68,5.59,0.674,3,176.08,101.08,57.4
361,4,361,0,1,GammaBand,Wearables,18,42.79,0.074,39.62,35.86,10.5,11.18,0.851,13,515.11,281.11,54.57
361,4,361,0,1,DeltaDock,Accessories,30,62.87,0.137,54.26,74.23,-26.91,114.99,1.202,9,488.31,218.31,44.71
361,4,361,0,1,EpsilonCam,Imaging,55,110.37,0.051,104.74,113.67,-7.86,5.62,0.5,2,209.48,99.48,47.49
361,4,361,0,1,ZetaHub,Accessories,22,53.87,0.099,48.54,60.33,-19.55,4.34,0.556,9,436.83,238.83,54.67
361,4,361,0,1,EtaDesk,Furniture,80,215.31,0.134,186.46,231.45,-19.44,81.29,1.044,5,932.29,532.29,57.1
361,4,361,0,1,ThetaMat,Accessories,15,38.17,0.04,36.64,42.47,-13.72,78.76,1.044,61,2235.24,1320.24,59.06
362,5,362,1,0,AlphaWatch,Wearables,40,102.55,0.125,89.73,116.47,-22.96,1.09,0.5,2,179.46,99.46,55.42
362,5,362,1,0,BetaBuds,Audio,25,49.89,0.102,44.8,49.48,-9.46,10.09,0.594,7,313.61,138.61,44.2
362,5,362,1,0,GammaBand,Wearables,18,49.27,0.023,48.14,52.48,-8.28,103.52,1.429,66,3177.03,1989.03,62.61
362,5,362,1,0,DeltaDock,Accessories,30,60.21,0.117,53.17,52.55,1.17,10.19,0.875,2,106.33,46.33,43.57
362,5,362,1,0,EpsilonCam,Imaging,55,120.16,0.095,108.74,129.71,-16.16,4.95,0.672,2,217.49,107.49,49.42
362,5,362,1,0,ZetaHub,Accessories,22,49.98,0.025,48.73,43.9,11.0,54.44,0.77,25,1218.26,668.26,54.85
362,5,362,1,0,EtaDesk,Furniture,80,221.56,0.012,218.9,241.78,-9.46,15.57,0.5,3,656.7,416.7,63.45
362,5,362,1,0,ThetaMat,Accessories,15,37.33,0.058,35.16,52.38,-32.87,62.03,0.855,40,1406.59,806.59,57.34
363,6,363,1,0,AlphaWatch,Wearables,40,109.76,0.099,98.89,97.95,0.96,9.51,0.5,2,197.79,117.79,59.55
363,6,363,1,0,BetaBuds,Audio,25,50.95,0.027,49.57,56.69,-12.55,5.86,0.5,4,198.3,98.3,49.57
363,6,363,1,0,GammaBand,Wearables,18,34.23,0.103,30.7,39.04,-21.35,13.22,0.737,49,1504.51,622.51,41.38
363,6,363,1,0,DeltaDock,Accessories,30,55.36,0.085,50.65,53.64,-5.57,3.02,0.58,1,50.65,20.65,40.78
363,6,363,1,0,EpsilonCam,Imaging,55,107.21,0.238,81.69,101.59,-19.58,80.97,0.891,14,1143.72,373.72,32.68
363,6,363,1,0,ZetaHub,Accessories,22,49.4,0.119,43.52,48.6,-10.45,3.53,0.869,13,565.78,279.78,49.45
363,6,363,1,0,EtaDesk,Furniture,80,212.22,0.085,194.18,211.5,-8.19,10.94,0.5,3,582.54,342.54,58.8
363,6,363,1,0,ThetaMat,Accessories,15,36.32,0.102,32.62,35.12,-7.13,118.91,1.41,82,2674.46,1444.46,54.01
364,0,364,0,0,AlphaWatch,Wearables,40,78.57,0.018,77.16,61.54,25.37,1.34,0.54,1,77.16,37.16,48.16
364,0,364,0,0,BetaBuds,Audio,25,59.45,0.074,55.05,51.53,6.83,60.09,0.983,10,550.51,300.51,54.59
364,0,364,0,0,GammaBand,Wearables,18,41.48,0.011,41.02,47.91,-14.37,38.15,0.871,46,1887.09,1059.09,56.12
364,0,364,0,0,DeltaDock,Accessories,30,77.09,0.071,71.62,85.6,-16.34,45.88,0.995,5,358.08,208.08,58.11
364,0,364,0,0,EpsilonCam,Imaging,55,146.67,0.097,132.44,156.55,-15.4,50.0,0.871,5,662.22,387.22,58.47
364,0,364,0,0,ZetaHub,Accessories,22,44.45,0.142,38.14,50.58,-24.6,28.86,0.752,26,991.59,419.59,42.31
364,0,364,0,0,EtaDesk,Furniture,80,221.48,0.142,190.03,227.29,-16.39,41.19,0.969,4,760.12,440.12,57.9
364,0,364,0,0,ThetaMat,Accessories,15,35.01,0.165,29.23,39.53,-26.05,14.45,0.5,15,438.5,213.5,48.69
365,1,0,0,0,AlphaWatch,Wearables,40,98.81,0.109,88.04,119.25,-26.17,32.84,0.871,5,440.2,240.2,54.57
365,1,0,0,0,BetaBuds,Audio,25,60.72,0.235,46.45,64.29,-27.75,73.61,1.19,30,1393.52,643.52,46.18
365,1,0,0,0,GammaBand,Wearables,18,42.11,0.046,40.17,50.36,-20.23,30.01,0.736,21,843.63,465.63,55.19
365,1,0,0,0,DeltaDock,Accessories,30,62.0,0.15,52.7,59.28,-11.1,16.48,0.5,2,105.4,45.4,43.07
365,1,0,0,0,EpsilonCam,Imaging,55,104.33,0.08,95.98,98.21,-2.27,32.82,0.901,9,863.85,368.85,42.7
365,1,0,0,0,ZetaHub,Accessories,22,46.91,0.049,44.61,47.0,-5.08,12.62,0.5,14,624.56,316.56,50.69
365,1,0,0,0,EtaDesk,Furniture,80,203.17,0.017,199.72,219.66,-9.08,44.5,0.767,2,399.43,239.43,59.94
365,1,0,0,0,ThetaMat,Accessories,15,33.21,0.122,29.16,38.99,-25.22,63.39,1.077,53,1545.39,750.39,48.56
366,2,1,0,0,AlphaWatch,Wearables,40,101.95,0.068,95.02,114.41,-16.95,59.33,1.132,12,1140.21,660.21,57.9
366,2,1,0,0,BetaBuds,Audio,25,63.35,0.028,61.58,58.03,6.11,7.46,0.697,6,369.46,219.46,59.4
366,2,1,0,0,GammaBand,Wearables,18,35.44,0.073,32.85,36.26,-9.4,13.54,0.706,34,1117.0,505.0,45.21
366,2,1,0,0,DeltaDock,Accessories,30,55.82,0.102,50.13,51.69,-3.03,20.02,0.924,3,150.38,60.38,40.15
366,2,1,0,0,EpsilonCam,Imaging,55,118.68,0.07,110.37,109.13,1.14,67.13,1.043,6,662.23,332.23,50.17
366,2,1,0,0,ZetaHub,Accessories,22,41.68,0.096,37.68,42.72,-11.8,42.18,0.868,30,1130.36,470.36,41.61
366,2,1,0,0,EtaDesk,Furniture,80,230.72,0.085,211.11,210.85,0.12,1.86,0.531,1,211.11,131.11,62.1
366,2,1,0,0,ThetaMat,Accessories,15,37.35,0.125,32.68,38.32,-14.71,97.36,1.353,95,3104.72,1679.72,54.1
367,3,2,0,0,AlphaWatch,Wearables,40,97.12,0.067,90.61,108.62,-16.58,44.93,0.847,9,815.52,455.52,55.86
367,3,2,0,0,BetaBuds,Audio,25,58.17,0.074,53.87,57.26,-5.93,49.26,0.85,14,754.12,404.12,53.59
367,3,2,0,0,GammaBand,Wearables,18,34.1,0.026,33.21,29.42,12.89,9.34,0.741,14,464.99,212.99,45.81
367,3,2,0,0,DeltaDock,Accessories,30,54.93,0.067,51.25,50.03,2.44,3.91,0.709,2,102.5,42.5,41.46
367,3,2,0,0,EpsilonCam,Imaging,55,142.18,0.109,126.68,160.52,-21.08,41.83,0.967,4,506.73,286.73,56.58
367,3,2,0,0,ZetaHub,Accessories,22,54.9,0.012,54.24,45.35,19.61,26.12,0.674,12,650.89,386.89,59.44
367,3,2,0,0,EtaDesk,Furniture,80,187.52,0.082,172.14,195.41,-11.91,12.74,0.5,2,344.29,184.29,53.53
367,3,2,0,0,ThetaMat,Accessories,15,36.01,0.115,31.87,37.85,-15.8,89.25,1.409,154,4907.8,2597.8,52.93
368,4,3,0,0,AlphaWatch,Wearables,40,88.83,0.018,87.23,92.62,-5.82,7.62,0.682,2,174.46,94.46,54.14
368,4,3,0,0,BetaBuds,Audio,25,45.58,0.162,38.2,49.78,-23.27,0.89,0.779,9,343.76,118.76,34.55
368,4,3,0,0,GammaBand,Wearables,18,45.76,0.107,40.86,41.5,-1.53,16.1,0.763,19,776.41,434.41,55.95
368,4,3,0,0,DeltaDock,Accessories,30,64.45,0.05,61.23,71.37,-14.21,18.76,0.5,2,122.46,62.46,51.0
368,4,3,0,0,EpsilonCam,Imaging,55,142.63,0.028,138.64,163.42,-15.17,23.36,0.787,2,277.27,167.27,60.33
368,4,3,0,0,ZetaHub,Accessories,22,58.27,0.131,50.64,63.04,-19.68,61.05,1.105,39,1974.83,1116.83,56.55
368,4,3,0,0,EtaDesk,Furniture,80,216.17,0.028,210.12,216.85,-3.1,4.22,0.638,1,210.12,130.12,61.93
368,4,3,0,0,ThetaMat,Accessories,15,36.21,0.095,32.77,38.71,-15.34,22.4,0.715,56,1835.12,995.12,54.23
369,5,4,1,0,AlphaWatch,Wearables,40,69.63,0.066,65.03,70.0,-7.09,77.89,1.009,22,1430.76,550.76,38.49
369,5,4,1,0,BetaBuds,Audio,25,70.85,0.01,70.14,65.89,6.45,23.34,0.63,3,210.42,135.42,64.36
369,5,4,1,0,GammaBand,Wearables,18,41.48,0.013,40.94,51.03,-19.77,20.9,0.716,36,1473.87,825.87,56.03
369,5,4,1,0,DeltaDock,Accessories,30,82.45,0.015,81.21,77.65,4.59,3.09,0.609,1,81.21,51.21,63.06
